DesignName,ParticipantID,TrialID,Block1,Block2,Block,Size,Repeat,NbAngle
GestureMultiAngle,33,1582,6,6,6,3,1,1
GestureMultiAngle,33,1583,6,7,6,3,1,2
GestureMultiAngle,33,1584,6,8,6,1,1,1
GestureMultiAngle,34,1585,1,1,1,4,1,2
GestureMultiAngle,34,1586,1,2,1,1,1,1
GestureMultiAngle,34,1587,1,3,1,2,1,2
GestureMultiAngle,34,1588,1,4,1,2,1,1
GestureMultiAngle,34,1589,1,5,1,3,1,1
GestureMultiAngle,34,1590,1,6,1,3,1,2
GestureMultiAngle,34,1591,1,7,1,4,1,1
GestureMultiAngle,34,1592,1,8,1,1,1,2
GestureMultiAngle,34,1593,2,1,2,4,1,2
GestureMultiAngle,34,1594,2,2,2,1,1,1
GestureMultiAngle,34,1595,2,3,2,2,1,2
GestureMultiAngle,34,1596,2,4,2,2,1,1
GestureMultiAngle,34,1597,2,5,2,3,1,1
GestureMultiAngle,34,1598,2,6,2,3,1,2
GestureMultiAngle,34,1599,2,7,2,4,1,1
GestureMultiAngle,34,1600,2,8,2,1,1,2
GestureMultiAngle,34,1601,3,1,3,4,1,2
GestureMultiAngle,34,1602,3,2,3,1,1,1
GestureMultiAngle,34,1603,3,3,3,2,1,2
GestureMultiAngle,34,1604,3,4,3,2,1,1
GestureMultiAngle,34,1605,3,5,3,3,1,1
GestureMultiAngle,34,1606,3,6,3,3,1,2
GestureMultiAngle,34,1607,3,7,3,4,1,1
GestureMultiAngle,34,1608,3,8,3,1,1,2
GestureMultiAngle,34,1609,4,1,4,4,1,2
GestureMultiAngle,34,1610,4,2,4,1,1,1
GestureMultiAngle,34,1611,4,3,4,2,1,2
GestureMultiAngle,34,1612,4,4,4,2,1,1
GestureMultiAngle,34,1613,4,5,4,3,1,1
GestureMultiAngle,34,1614,4,6,4,3,1,2
GestureMultiAngle,34,1615,4,7,4,4,1,1
GestureMultiAngle,34,1616,4,8,4,1,1,2
GestureMultiAngle,34,1617,5,1,5,4,1,2
GestureMultiAngle,34,1618,5,2,5,1,1,1
GestureMultiAngle,34,1619,5,3,5,2,1,2
GestureMultiAngle,34,1620,5,4,5,2,1,1
GestureMultiAngle,34,1621,5,5,5,3,1,1
GestureMultiAngle,34,1622,5,6,5,3,1,2
GestureMultiAngle,34,1623,5,7,5,4,1,1
GestureMultiAngle,34,1624,5,8,5,1,1,2
GestureMultiAngle,34,1625,6,1,6,4,1,2
GestureMultiAngle,34,1626,6,2,6,1,1,1
GestureMultiAngle,34,1627,6,3,6,2,1,2
GestureMultiAngle,34,1628,6,4,6,2,1,1
GestureMultiAngle,34,1629,6,5,6,3,1,1
GestureMultiAngle,34,1630,6,6,6,3,1,2
GestureMultiAngle,34,1631,6,7,6,4,1,1
GestureMultiAngle,34,1632,6,8,6,1,1,2
GestureMultiAngle,35,1633,1,1,1,1,1,1
GestureMultiAngle,35,1634,1,2,1,1,1,2
GestureMultiAngle,35,1635,1,3,1,3,1,1
GestureMultiAngle,35,1636,1,4,1,2,1,2
GestureMultiAngle,35,1637,1,5,1,3,1,2
GestureMultiAngle,35,1638,1,6,1,4,1,1
GestureMultiAngle,35,1639,1,7,1,4,1,2
GestureMultiAngle,35,1640,1,8,1,2,1,1
GestureMultiAngle,35,1641,2,1,2,1,1,1
GestureMultiAngle,35,1642,2,2,2,1,1,2
GestureMultiAngle,35,1643,2,3,2,3,1,1
GestureMultiAngle,35,1644,2,4,2,2,1,2
GestureMultiAngle,35,1645,2,5,2,3,1,2
GestureMultiAngle,35,1646,2,6,2,4,1,1
GestureMultiAngle,35,1647,2,7,2,4,1,2
GestureMultiAngle,35,1648,2,8,2,2,1,1
GestureMultiAngle,35,1649,3,1,3,1,1,1
GestureMultiAngle,35,1650,3,2,3,1,1,2
GestureMultiAngle,35,1651,3,3,3,3,1,1
GestureMultiAngle,35,1652,3,4,3,2,1,2
GestureMultiAngle,35,1653,3,5,3,3,1,2
GestureMultiAngle,35,1654,3,6,3,4,1,1
GestureMultiAngle,35,1655,3,7,3,4,1,2
GestureMultiAngle,35,1656,3,8,3,2,1,1
GestureMultiAngle,35,1657,4,1,4,1,1,1
GestureMultiAngle,35,1658,4,2,4,1,1,2
GestureMultiAngle,35,1659,4,3,4,3,1,1
GestureMultiAngle,35,1660,4,4,4,2,1,2
GestureMultiAngle,35,1661,4,5,4,3,1,2
GestureMultiAngle,35,1662,4,6,4,4,1,1
GestureMultiAngle,35,1663,4,7,4,4,1,2
GestureMultiAngle,35,1664,4,8,4,2,1,1
GestureMultiAngle,35,1665,5,1,5,1,1,1
GestureMultiAngle,35,1666,5,2,5,1,1,2
GestureMultiAngle,35,1667,5,3,5,3,1,1
GestureMultiAngle,35,1668,5,4,5,2,1,2
GestureMultiAngle,35,1669,5,5,5,3,1,2
GestureMultiAngle,35,1670,5,6,5,4,1,1
GestureMultiAngle,35,1671,5,7,5,4,1,2
GestureMultiAngle,35,1672,5,8,5,2,1,1
GestureMultiAngle,35,1673,6,1,6,1,1,1
GestureMultiAngle,35,1674,6,2,6,1,1,2
GestureMultiAngle,35,1675,6,3,6,3,1,1
GestureMultiAngle,35,1676,6,4,6,2,1,2
GestureMultiAngle,35,1677,6,5,6,3,1,2
GestureMultiAngle,35,1678,6,6,6,4,1,1
GestureMultiAngle,35,1679,6,7,6,4,1,2
GestureMultiAngle,35,1680,6,8,6,2,1,1
GestureMultiAngle,36,1681,1,1,1,1,1,2
GestureMultiAngle,36,1682,1,2,1,2,1,1
GestureMultiAngle,36,1683,1,3,1,3,1,2
GestureMultiAngle,36,1684,1,4,1,3,1,1
GestureMultiAngle,36,1685,1,5,1,4,1,1
GestureMultiAngle,36,1686,1,6,1,4,1,2
GestureMultiAngle,36,1687,1,7,1,1,1,1
GestureMultiAngle,36,1688,1,8,1,2,1,2
GestureMultiAngle,36,1689,2,1,2,1,1,2
GestureMultiAngle,36,1690,2,2,2,2,1,1
GestureMultiAngle,36,1691,2,3,2,3,1,2
GestureMultiAngle,36,1692,2,4,2,3,1,1
GestureMultiAngle,36,1693,2,5,2,4,1,1
GestureMultiAngle,36,1694,2,6,2,4,1,2
GestureMultiAngle,36,1695,2,7,2,1,1,1
GestureMultiAngle,36,1696,2,8,2,2,1,2
GestureMultiAngle,36,1697,3,1,3,1,1,2
GestureMultiAngle,36,1698,3,2,3,2,1,1
GestureMultiAngle,36,1699,3,3,3,3,1,2
GestureMultiAngle,36,1700,3,4,3,3,1,1
GestureMultiAngle,36,1701,3,5,3,4,1,1
GestureMultiAngle,36,1702,3,6,3,4,1,2
GestureMultiAngle,36,1703,3,7,3,1,1,1
GestureMultiAngle,36,1704,3,8,3,2,1,2
GestureMultiAngle,36,1705,4,1,4,1,1,2
GestureMultiAngle,36,1706,4,2,4,2,1,1
GestureMultiAngle,36,1707,4,3,4,3,1,2
GestureMultiAngle,36,1708,4,4,4,3,1,1
GestureMultiAngle,36,1709,4,5,4,4,1,1
GestureMultiAngle,36,1710,4,6,4,4,1,2
GestureMultiAngle,36,1711,4,7,4,1,1,1
GestureMultiAngle,36,1712,4,8,4,2,1,2
GestureMultiAngle,36,1713,5,1,5,1,1,2
GestureMultiAngle,36,1714,5,2,5,2,1,1
GestureMultiAngle,36,1715,5,3,5,3,1,2
GestureMultiAngle,36,1716,5,4,5,3,1,1
GestureMultiAngle,36,1717,5,5,5,4,1,1
GestureMultiAngle,36,1718,5,6,5,4,1,2
GestureMultiAngle,36,1719,5,7,5,1,1,1
GestureMultiAngle,36,1720,5,8,5,2,1,2
GestureMultiAngle,36,1721,6,1,6,1,1,2
GestureMultiAngle,36,1722,6,2,6,2,1,1
GestureMultiAngle,36,1723,6,3,6,3,1,2
GestureMultiAngle,36,1724,6,4,6,3,1,1
GestureMultiAngle,36,1725,6,5,6,4,1,1
GestureMultiAngle,36,1726,6,6,6,4,1,2
GestureMultiAngle,36,1727,6,7,6,1,1,1
GestureMultiAngle,36,1728,6,8,6,2,1,2
GestureMultiAngle,37,1729,1,1,1,2,1,1
GestureMultiAngle,37,1730,1,2,1,2,1,2
GestureMultiAngle,37,1731,1,3,1,4,1,1
GestureMultiAngle,37,1732,1,4,1,3,1,2
GestureMultiAngle,37,1733,1,5,1,4,1,2
GestureMultiAngle,37,1734,1,6,1,1,1,1
GestureMultiAngle,37,1735,1,7,1,1,1,2
GestureMultiAngle,37,1736,1,8,1,3,1,1
GestureMultiAngle,37,1737,2,1,2,2,1,1
GestureMultiAngle,37,1738,2,2,2,2,1,2
GestureMultiAngle,37,1739,2,3,2,4,1,1
GestureMultiAngle,37,1740,2,4,2,3,1,2
GestureMultiAngle,37,1741,2,5,2,4,1,2
GestureMultiAngle,37,1742,2,6,2,1,1,1
GestureMultiAngle,37,1743,2,7,2,1,1,2
GestureMultiAngle,37,1744,2,8,2,3,1,1
GestureMultiAngle,37,1745,3,1,3,2,1,1
GestureMultiAngle,37,1746,3,2,3,2,1,2
GestureMultiAngle,37,1747,3,3,3,4,1,1
GestureMultiAngle,37,1748,3,4,3,3,1,2
GestureMultiAngle,37,1749,3,5,3,4,1,2
GestureMultiAngle,37,1750,3,6,3,1,1,1
GestureMultiAngle,37,1751,3,7,3,1,1,2
GestureMultiAngle,37,1752,3,8,3,3,1,1
GestureMultiAngle,37,1753,4,1,4,2,1,1
GestureMultiAngle,37,1754,4,2,4,2,1,2
GestureMultiAngle,37,1755,4,3,4,4,1,1
GestureMultiAngle,37,1756,4,4,4,3,1,2
GestureMultiAngle,37,1757,4,5,4,4,1,2
GestureMultiAngle,37,1758,4,6,4,1,1,1
GestureMultiAngle,37,1759,4,7,4,1,1,2
GestureMultiAngle,37,1760,4,8,4,3,1,1
GestureMultiAngle,37,1761,5,1,5,2,1,1
GestureMultiAngle,37,1762,5,2,5,2,1,2
GestureMultiAngle,37,1763,5,3,5,4,1,1
GestureMultiAngle,37,1764,5,4,5,3,1,2
GestureMultiAngle,37,1765,5,5,5,4,1,2
GestureMultiAngle,37,1766,5,6,5,1,1,1
GestureMultiAngle,37,1767,5,7,5,1,1,2
GestureMultiAngle,37,1768,5,8,5,3,1,1
GestureMultiAngle,37,1769,6,1,6,2,1,1
GestureMultiAngle,37,1770,6,2,6,2,1,2
GestureMultiAngle,37,1771,6,3,6,4,1,1
GestureMultiAngle,37,1772,6,4,6,3,1,2
GestureMultiAngle,37,1773,6,5,6,4,1,2
GestureMultiAngle,37,1774,6,6,6,1,1,1
GestureMultiAngle,37,1775,6,7,6,1,1,2
GestureMultiAngle,37,1776,6,8,6,3,1,1
GestureMultiAngle,38,1777,1,1,1,2,1,2
GestureMultiAngle,38,1778,1,2,1,3,1,1
GestureMultiAngle,38,1779,1,3,1,4,1,2
GestureMultiAngle,38,1780,1,4,1,4,1,1
GestureMultiAngle,38,1781,1,5,1,1,1,1
GestureMultiAngle,38,1782,1,6,1,1,1,2
GestureMultiAngle,38,1783,1,7,1,2,1,1
GestureMultiAngle,38,1784,1,8,1,3,1,2
GestureMultiAngle,38,1785,2,1,2,2,1,2
GestureMultiAngle,38,1786,2,2,2,3,1,1
GestureMultiAngle,38,1787,2,3,2,4,1,2
GestureMultiAngle,38,1788,2,4,2,4,1,1
GestureMultiAngle,38,1789,2,5,2,1,1,1
GestureMultiAngle,38,1790,2,6,2,1,1,2
GestureMultiAngle,38,1791,2,7,2,2,1,1
GestureMultiAngle,38,1792,2,8,2,3,1,2
GestureMultiAngle,38,1793,3,1,3,2,1,2
GestureMultiAngle,38,1794,3,2,3,3,1,1
GestureMultiAngle,38,1795,3,3,3,4,1,2
GestureMultiAngle,38,1796,3,4,3,4,1,1
GestureMultiAngle,38,1797,3,5,3,1,1,1
GestureMultiAngle,38,1798,3,6,3,1,1,2
GestureMultiAngle,38,1799,3,7,3,2,1,1
GestureMultiAngle,38,1800,3,8,3,3,1,2
GestureMultiAngle,38,1801,4,1,4,2,1,2
GestureMultiAngle,38,1802,4,2,4,3,1,1
GestureMultiAngle,38,1803,4,3,4,4,1,2
GestureMultiAngle,38,1804,4,4,4,4,1,1
GestureMultiAngle,38,1805,4,5,4,1,1,1
GestureMultiAngle,38,1806,4,6,4,1,1,2
GestureMultiAngle,38,1807,4,7,4,2,1,1
GestureMultiAngle,38,1808,4,8,4,3,1,2
GestureMultiAngle,38,1809,5,1,5,2,1,2
GestureMultiAngle,38,1810,5,2,5,3,1,1
GestureMultiAngle,38,1811,5,3,5,4,1,2
GestureMultiAngle,38,1812,5,4,5,4,1,1
GestureMultiAngle,38,1813,5,5,5,1,1,1
GestureMultiAngle,38,1814,5,6,5,1,1,2
GestureMultiAngle,38,1815,5,7,5,2,1,1
GestureMultiAngle,38,1816,5,8,5,3,1,2
GestureMultiAngle,38,1817,6,1,6,2,1,2
GestureMultiAngle,38,1818,6,2,6,3,1,1
GestureMultiAngle,38,1819,6,3,6,4,1,2
GestureMultiAngle,38,1820,6,4,6,4,1,1
GestureMultiAngle,38,1821,6,5,6,1,1,1
GestureMultiAngle,38,1822,6,6,6,1,1,2
GestureMultiAngle,38,1823,6,7,6,2,1,1
GestureMultiAngle,38,1824,6,8,6,3,1,2
GestureMultiAngle,39,1825,1,1,1,3,1,1
GestureMultiAngle,39,1826,1,2,1,3,1,2
GestureMultiAngle,39,1827,1,3,1,1,1,1
GestureMultiAngle,39,1828,1,4,1,4,1,2
GestureMultiAngle,39,1829,1,5,1,1,1,2
GestureMultiAngle,39,1830,1,6,1,2,1,1
GestureMultiAngle,39,1831,1,7,1,2,1,2
GestureMultiAngle,39,1832,1,8,1,4,1,1
GestureMultiAngle,39,1833,2,1,2,3,1,1
GestureMultiAngle,39,1834,2,2,2,3,1,2
GestureMultiAngle,39,1835,2,3,2,1,1,1
GestureMultiAngle,39,1836,2,4,2,4,1,2
GestureMultiAngle,39,1837,2,5,2,1,1,2
GestureMultiAngle,39,1838,2,6,2,2,1,1
GestureMultiAngle,39,1839,2,7,2,2,1,2
GestureMultiAngle,39,1840,2,8,2,4,1,1
GestureMultiAngle,39,1841,3,1,3,3,1,1
GestureMultiAngle,39,1842,3,2,3,3,1,2
GestureMultiAngle,39,1843,3,3,3,1,1,1
GestureMultiAngle,39,1844,3,4,3,4,1,2
GestureMultiAngle,39,1845,3,5,3,1,1,2
GestureMultiAngle,39,1846,3,6,3,2,1,1
GestureMultiAngle,39,1847,3,7,3,2,1,2
GestureMultiAngle,39,1848,3,8,3,4,1,1
GestureMultiAngle,39,1849,4,1,4,3,1,1
GestureMultiAngle,39,1850,4,2,4,3,1,2
GestureMultiAngle,39,1851,4,3,4,1,1,1
GestureMultiAngle,39,1852,4,4,4,4,1,2
GestureMultiAngle,39,1853,4,5,4,1,1,2
GestureMultiAngle,39,1854,4,6,4,2,1,1
GestureMultiAngle,39,1855,4,7,4,2,1,2
GestureMultiAngle,39,1856,4,8,4,4,1,1
GestureMultiAngle,39,1857,5,1,5,3,1,1
GestureMultiAngle,39,1858,5,2,5,3,1,2
GestureMultiAngle,39,1859,5,3,5,1,1,1
GestureMultiAngle,39,1860,5,4,5,4,1,2
GestureMultiAngle,39,1861,5,5,5,1,1,2
GestureMultiAngle,39,1862,5,6,5,2,1,1
GestureMultiAngle,39,1863,5,7,5,2,1,2
GestureMultiAngle,39,1864,5,8,5,4,1,1
GestureMultiAngle,39,1865,6,1,6,3,1,1
GestureMultiAngle,39,1866,6,2,6,3,1,2
GestureMultiAngle,39,1867,6,3,6,1,1,1
GestureMultiAngle,39,1868,6,4,6,4,1,2
GestureMultiAngle,39,1869,6,5,6,1,1,2
GestureMultiAngle,39,1870,6,6,6,2,1,1
GestureMultiAngle,39,1871,6,7,6,2,1,2
GestureMultiAngle,39,1872,6,8,6,4,1,1
GestureMultiAngle,40,1873,1,1,1,3,1,2
GestureMultiAngle,40,1874,1,2,1,4,1,1
GestureMultiAngle,40,1875,1,3,1,1,1,2
GestureMultiAngle,40,1876,1,4,1,1,1,1
GestureMultiAngle,40,1877,1,5,1,2,1,1
GestureMultiAngle,40,1878,1,6,1,2,1,2
GestureMultiAngle,40,1879,1,7,1,3,1,1
GestureMultiAngle,40,1880,1,8,1,4,1,2
GestureMultiAngle,40,1881,2,1,2,3,1,2
GestureMultiAngle,40,1882,2,2,2,4,1,1
GestureMultiAngle,40,1883,2,3,2,1,1,2
GestureMultiAngle,40,1884,2,4,2,1,1,1
GestureMultiAngle,40,1885,2,5,2,2,1,1
GestureMultiAngle,40,1886,2,6,2,2,1,2
GestureMultiAngle,40,1887,2,7,2,3,1,1
GestureMultiAngle,40,1888,2,8,2,4,1,2
GestureMultiAngle,40,1889,3,1,3,3,1,2
GestureMultiAngle,40,1890,3,2,3,4,1,1
GestureMultiAngle,40,1891,3,3,3,1,1,2
GestureMultiAngle,40,1892,3,4,3,1,1,1
GestureMultiAngle,40,1893,3,5,3,2,1,1
GestureMultiAngle,40,1894,3,6,3,2,1,2
GestureMultiAngle,40,1895,3,7,3,3,1,1
GestureMultiAngle,40,1896,3,8,3,4,1,2
GestureMultiAngle,40,1897,4,1,4,3,1,2
GestureMultiAngle,40,1898,4,2,4,4,1,1
GestureMultiAngle,40,1899,4,3,4,1,1,2
GestureMultiAngle,40,1900,4,4,4,1,1,1
GestureMultiAngle,40,1901,4,5,4,2,1,1
GestureMultiAngle,40,1902,4,6,4,2,1,2
GestureMultiAngle,40,1903,4,7,4,3,1,1
GestureMultiAngle,40,1904,4,8,4,4,1,2
GestureMultiAngle,40,1905,5,1,5,3,1,2
GestureMultiAngle,40,1906,5,2,5,4,1,1
GestureMultiAngle,40,1907,5,3,5,1,1,2
GestureMultiAngle,40,1908,5,4,5,1,1,1
GestureMultiAngle,40,1909,5,5,5,2,1,1
GestureMultiAngle,40,1910,5,6,5,2,1,2
GestureMultiAngle,40,1911,5,7,5,3,1,1
GestureMultiAngle,40,1912,5,8,5,4,1,2
GestureMultiAngle,40,1913,6,1,6,3,1,2
GestureMultiAngle,40,1914,6,2,6,4,1,1
GestureMultiAngle,40,1915,6,3,6,1,1,2
GestureMultiAngle,40,1916,6,4,6,1,1,1
GestureMultiAngle,40,1917,6,5,6,2,1,1
GestureMultiAngle,40,1918,6,6,6,2,1,2
GestureMultiAngle,40,1919,6,7,6,3,1,1
GestureMultiAngle,40,1920,6,8,6,4,1,2
GestureMultiAngle,41,1921,1,1,1,4,1,1
GestureMultiAngle,41,1922,1,2,1,4,1,2
GestureMultiAngle,41,1923,1,3,1,2,1,1
GestureMultiAngle,41,1924,1,4,1,1,1,2
GestureMultiAngle,41,1925,1,5,1,2,1,2
GestureMultiAngle,41,1926,1,6,1,3,1,1
GestureMultiAngle,41,1927,1,7,1,3,1,2
GestureMultiAngle,41,1928,1,8,1,1,1,1
GestureMultiAngle,41,1929,2,1,2,4,1,1
GestureMultiAngle,41,1930,2,2,2,4,1,2
GestureMultiAngle,41,1931,2,3,2,2,1,1
GestureMultiAngle,41,1932,2,4,2,1,1,2
GestureMultiAngle,41,1933,2,5,2,2,1,2
GestureMultiAngle,41,1934,2,6,2,3,1,1
GestureMultiAngle,41,1935,2,7,2,3,1,2
GestureMultiAngle,41,1936,2,8,2,1,1,1
GestureMultiAngle,41,1937,3,1,3,4,1,1
GestureMultiAngle,41,1938,3,2,3,4,1,2
GestureMultiAngle,41,1939,3,3,3,2,1,1
GestureMultiAngle,41,1940,3,4,3,1,1,2
GestureMultiAngle,41,1941,3,5,3,2,1,2
GestureMultiAngle,41,1942,3,6,3,3,1,1
GestureMultiAngle,41,1943,3,7,3,3,1,2
GestureMultiAngle,41,1944,3,8,3,1,1,1
GestureMultiAngle,41,1945,4,1,4,4,1,1
GestureMultiAngle,41,1946,4,2,4,4,1,2
GestureMultiAngle,41,1947,4,3,4,2,1,1
GestureMultiAngle,41,1948,4,4,4,1,1,2
GestureMultiAngle,41,1949,4,5,4,2,1,2
GestureMultiAngle,41,1950,4,6,4,3,1,1
GestureMultiAngle,41,1951,4,7,4,3,1,2
GestureMultiAngle,41,1952,4,8,4,1,1,1
GestureMultiAngle,41,1953,5,1,5,4,1,1
GestureMultiAngle,41,1954,5,2,5,4,1,2
GestureMultiAngle,41,1955,5,3,5,2,1,1
GestureMultiAngle,41,1956,5,4,5,1,1,2
GestureMultiAngle,41,1957,5,5,5,2,1,2
GestureMultiAngle,41,1958,5,6,5,3,1,1
GestureMultiAngle,41,1959,5,7,5,3,1,2
GestureMultiAngle,41,1960,5,8,5,1,1,1
GestureMultiAngle,41,1961,6,1,6,4,1,1
GestureMultiAngle,41,1962,6,2,6,4,1,2
GestureMultiAngle,41,1963,6,3,6,2,1,1
GestureMultiAngle,41,1964,6,4,6,1,1,2
GestureMultiAngle,41,1965,6,5,6,2,1,2
GestureMultiAngle,41,1966,6,6,6,3,1,1
GestureMultiAngle,41,1967,6,7,6,3,1,2
GestureMultiAngle,41,1968,6,8,6,1,1,1
GestureMultiAngle,42,1969,1,1,1,4,1,2
GestureMultiAngle,42,1970,1,2,1,1,1,1
GestureMultiAngle,42,1971,1,3,1,2,1,2
GestureMultiAngle,42,1972,1,4,1,2,1,1
GestureMultiAngle,42,1973,1,5,1,3,1,1
GestureMultiAngle,42,1974,1,6,1,3,1,2
GestureMultiAngle,42,1975,1,7,1,4,1,1
GestureMultiAngle,42,1976,1,8,1,1,1,2
GestureMultiAngle,42,1977,2,1,2,4,1,2
GestureMultiAngle,42,1978,2,2,2,1,1,1
GestureMultiAngle,42,1979,2,3,2,2,1,2
GestureMultiAngle,42,1980,2,4,2,2,1,1
GestureMultiAngle,42,1981,2,5,2,3,1,1
GestureMultiAngle,42,1982,2,6,2,3,1,2
GestureMultiAngle,42,1983,2,7,2,4,1,1
GestureMultiAngle,42,1984,2,8,2,1,1,2
GestureMultiAngle,42,1985,3,1,3,4,1,2
GestureMultiAngle,42,1986,3,2,3,1,1,1
GestureMultiAngle,42,1987,3,3,3,2,1,2
GestureMultiAngle,42,1988,3,4,3,2,1,1
GestureMultiAngle,42,1989,3,5,3,3,1,1
GestureMultiAngle,42,1990,3,6,3,3,1,2
GestureMultiAngle,42,1991,3,7,3,4,1,1
GestureMultiAngle,42,1992,3,8,3,1,1,2
GestureMultiAngle,42,1993,4,1,4,4,1,2
GestureMultiAngle,42,1994,4,2,4,1,1,1
GestureMultiAngle,42,1995,4,3,4,2,1,2
GestureMultiAngle,42,1996,4,4,4,2,1,1
GestureMultiAngle,42,1997,4,5,4,3,1,1
GestureMultiAngle,42,1998,4,6,4,3,1,2
GestureMultiAngle,42,1999,4,7,4,4,1,1
GestureMultiAngle,42,2000,4,8,4,1,1,2
GestureMultiAngle,42,2001,5,1,5,4,1,2
GestureMultiAngle,42,2002,5,2,5,1,1,1
GestureMultiAngle,42,2003,5,3,5,2,1,2
GestureMultiAngle,42,2004,5,4,5,2,1,1
GestureMultiAngle,42,2005,5,5,5,3,1,1
GestureMultiAngle,42,2006,5,6,5,3,1,2
GestureMultiAngle,42,2007,5,7,5,4,1,1
GestureMultiAngle,42,2008,5,8,5,1,1,2
GestureMultiAngle,42,2009,6,1,6,4,1,2
GestureMultiAngle,42,2010,6,2,6,1,1,1
GestureMultiAngle,42,2011,6,3,6,2,1,2
GestureMultiAngle,42,2012,6,4,6,2,1,1
GestureMultiAngle,42,2013,6,5,6,3,1,1
GestureMultiAngle,42,2014,6,6,6,3,1,2
GestureMultiAngle,42,2015,6,7,6,4,1,1
GestureMultiAngle,42,2016,6,8,6,1,1,2
GestureMultiAngle,43,2017,1,1,1,1,1,1
GestureMultiAngle,43,2018,1,2,1,1,1,2
GestureMultiAngle,43,2019,1,3,1,3,1,1
GestureMultiAngle,43,2020,1,4,1,2,1,2
GestureMultiAngle,43,2021,1,5,1,3,1,2
GestureMultiAngle,43,2022,1,6,1,4,1,1
GestureMultiAngle,43,2023,1,7,1,4,1,2
GestureMultiAngle,43,2024,1,8,1,2,1,1
GestureMultiAngle,43,2025,2,1,2,1,1,1
GestureMultiAngle,43,2026,2,2,2,1,1,2
GestureMultiAngle,43,2027,2,3,2,3,1,1
GestureMultiAngle,43,2028,2,4,2,2,1,2
GestureMultiAngle,43,2029,2,5,2,3,1,2
GestureMultiAngle,43,2030,2,6,2,4,1,1
GestureMultiAngle,43,2031,2,7,2,4,1,2
GestureMultiAngle,43,2032,2,8,2,2,1,1
GestureMultiAngle,43,2033,3,1,3,1,1,1
GestureMultiAngle,43,2034,3,2,3,1,1,2
GestureMultiAngle,43,2035,3,3,3,3,1,1
GestureMultiAngle,43,2036,3,4,3,2,1,2
GestureMultiAngle,43,2037,3,5,3,3,1,2
GestureMultiAngle,43,2038,3,6,3,4,1,1
GestureMultiAngle,43,2039,3,7,3,4,1,2
GestureMultiAngle,43,2040,3,8,3,2,1,1
GestureMultiAngle,43,2041,4,1,4,1,1,1
GestureMultiAngle,43,2042,4,2,4,1,1,2
GestureMultiAngle,43,2043,4,3,4,3,1,1
GestureMultiAngle,43,2044,4,4,4,2,1,2
GestureMultiAngle,43,2045,4,5,4,3,1,2
GestureMultiAngle,43,2046,4,6,4,4,1,1
GestureMultiAngle,43,2047,4,7,4,4,1,2
GestureMultiAngle,43,2048,4,8,4,2,1,1
GestureMultiAngle,43,2049,5,1,5,1,1,1
GestureMultiAngle,43,2050,5,2,5,1,1,2
GestureMultiAngle,43,2051,5,3,5,3,1,1
GestureMultiAngle,43,2052,5,4,5,2,1,2
GestureMultiAngle,43,2053,5,5,5,3,1,2
GestureMultiAngle,43,2054,5,6,5,4,1,1
GestureMultiAngle,43,2055,5,7,5,4,1,2
GestureMultiAngle,43,2056,5,8,5,2,1,1
GestureMultiAngle,43,2057,6,1,6,1,1,1
GestureMultiAngle,43,2058,6,2,6,1,1,2
GestureMultiAngle,43,2059,6,3,6,3,1,1
GestureMultiAngle,43,2060,6,4,6,2,1,2
GestureMultiAngle,43,2061,6,5,6,3,1,2
GestureMultiAngle,43,2062,6,6,6,4,1,1
GestureMultiAngle,43,2063,6,7,6,4,1,2
GestureMultiAngle,43,2064,6,8,6,2,1,1
GestureMultiAngle,44,2065,1,1,1,1,1,2
GestureMultiAngle,44,2066,1,2,1,2,1,1
GestureMultiAngle,44,2067,1,3,1,3,1,2
GestureMultiAngle,44,2068,1,4,1,3,1,1
GestureMultiAngle,44,2069,1,5,1,4,1,1
GestureMultiAngle,44,2070,1,6,1,4,1,2
GestureMultiAngle,44,2071,1,7,1,1,1,1
GestureMultiAngle,44,2072,1,8,1,2,1,2
GestureMultiAngle,44,2073,2,1,2,1,1,2
GestureMultiAngle,44,2074,2,2,2,2,1,1
GestureMultiAngle,44,2075,2,3,2,3,1,2
GestureMultiAngle,44,2076,2,4,2,3,1,1
GestureMultiAngle,44,2077,2,5,2,4,1,1
GestureMultiAngle,44,2078,2,6,2,4,1,2
GestureMultiAngle,44,2079,2,7,2,1,1,1
GestureMultiAngle,44,2080,2,8,2,2,1,2
GestureMultiAngle,44,2081,3,1,3,1,1,2
GestureMultiAngle,44,2082,3,2,3,2,1,1
GestureMultiAngle,44,2083,3,3,3,3,1,2
GestureMultiAngle,44,2084,3,4,3,3,1,1
GestureMultiAngle,44,2085,3,5,3,4,1,1
GestureMultiAngle,44,2086,3,6,3,4,1,2
GestureMultiAngle,44,2087,3,7,3,1,1,1
GestureMultiAngle,44,2088,3,8,3,2,1,2
GestureMultiAngle,44,2089,4,1,4,1,1,2
GestureMultiAngle,44,2090,4,2,4,2,1,1
GestureMultiAngle,44,2091,4,3,4,3,1,2
GestureMultiAngle,44,2092,4,4,4,3,1,1
GestureMultiAngle,44,2093,4,5,4,4,1,1
GestureMultiAngle,44,2094,4,6,4,4,1,2
GestureMultiAngle,44,2095,4,7,4,1,1,1
GestureMultiAngle,44,2096,4,8,4,2,1,2
GestureMultiAngle,44,2097,5,1,5,1,1,2
